#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:1,1,NULL,NW_022145205,NULL,1,NULL,58604,58604,+,NOMAP,NOALIGN,,,,,,
Line:1819,1,1,NW_022145609,NW_003578767.1,1,1,6414879,6414879,+,6414879,6414879,32597,32597,+,1,First Pass,Primary Assembly
Line:1820,1,1,NW_022145609,NW_003577499.1,1,1,6417074,6417074,+,6417074,6417074,315500,315500,-,1,Second Pass,Primary Assembly
Line:1820,1,2,NW_022145609,NW_003577499.1,1,1,6417074,6417074,+,6417074,6417074,315500,315500,-,1,First Pass,Primary Assembly
Line:1821,1,1,NW_022145609,NW_003577283.1,1,1,8144101,8144101,+,8144101,8144101,412694,412694,+,1,First Pass,Primary Assembly
Line:1822,1,1,NW_022145609,NW_003579432.1,1,1,10991782,10991782,+,10991782,10991782,67538,67538,-,1,Second Pass,Primary Assembly
Line:1822,1,2,NW_022145609,NW_003577395.1,1,1,10991782,10991782,+,10991782,10991782,391822,391822,-,1,First Pass,Primary Assembly
Line:1823,1,1,NW_022145609,NW_003579432.1,1,1,10991786,10991786,+,10991786,10991786,67534,67534,-,1,Second Pass,Primary Assembly
Line:1823,1,2,NW_022145609,NW_003577395.1,1,1,10991786,10991786,+,10991786,10991786,391818,391818,-,1,First Pass,Primary Assembly
Line:1824,1,1,NW_022145609,NW_003579432.1,1,1,10991821,10991821,+,10991821,10991821,67499,67499,-,1,Second Pass,Primary Assembly
Line:1824,1,2,NW_022145609,NW_003577395.1,1,1,10991821,10991821,+,10991821,10991821,391783,391783,-,1,First Pass,Primary Assembly
Line:1825,1,1,NW_022145609,NW_003579969.1,1,1,12328303,12328303,+,12328303,12328303,36391,36391,+,1,First Pass,Primary Assembly
Line:1826,1,1,NW_022145609,NW_003579969.1,1,1,12328342,12328342,+,12328342,12328342,36430,36430,+,1,First Pass,Primary Assembly
Line:1827,1,1,NW_022145609,NW_003579661.1,1,1,14956776,14956776,+,14956776,14956776,56160,56160,+,1,First Pass,Primary Assembly
Line:1828,1,1,NW_022145609,NW_003576971.1,1,1,15595502,15595502,+,15595502,15595502,391333,391333,+,1,First Pass,Primary Assembly
Line:1829,1,1,NW_022145609,NW_003576971.1,1,1,15677524,15677524,+,15677524,15677524,475825,475825,+,1,First Pass,Primary Assembly
Line:1830,1,1,NW_022145609,NW_003577509.1,1,1,16415723,16415723,+,16415723,16415723,507410,507410,+,1,First Pass,Primary Assembly
Line:1831,1,1,NW_022145609,NW_003579148.1,1,1,16936621,16936621,+,16936621,16936621,61861,61861,-,1,First Pass,Primary Assembly
Line:1832,1,1,NW_022145609,NW_003577318.1,1,1,19148112,19148112,+,19148112,19148112,482162,482162,-,1,First Pass,Primary Assembly
Line:1833,1,1,NW_022145609,NW_003578566.1,1,1,19757055,19757055,+,19757055,19757055,5374,5374,-,1,Second Pass,Primary Assembly
Line:1833,1,2,NW_022145609,NW_003577074.1,1,1,19757055,19757055,+,19757055,19757055,288123,288123,+,1,First Pass,Primary Assembly
Line:1834,1,1,NW_022145609,NW_003577074.1,1,1,19858590,19858590,+,19858590,19858590,400380,400380,+,1,First Pass,Primary Assembly
Line:1835,1,1,NW_022145609,NW_003577074.1,1,1,19865599,19865599,+,19865599,19865599,407320,407320,+,1,First Pass,Primary Assembly
Line:1836,1,1,NW_022145609,NW_003577074.1,1,1,19879427,19879427,+,19879427,19879427,421698,421698,+,1,First Pass,Primary Assembly
Line:1837,1,1,NW_022145609,NW_003577074.1,1,1,19888115,19888115,+,19888115,19888115,430374,430374,+,1,First Pass,Primary Assembly
Line:1838,1,1,NW_022145609,NW_003577074.1,1,1,19897614,19897614,+,19897614,19897614,439877,439877,+,1,First Pass,Primary Assembly
Line:1839,1,1,NW_022145609,NW_003577074.1,1,1,19912283,19912283,+,19912283,19912283,454549,454549,+,1,First Pass,Primary Assembly
Line:1840,1,1,NW_022145609,NW_003577074.1,1,1,19913281,19913281,+,19913281,19913281,455525,455525,+,1,First Pass,Primary Assembly
Line:1841,1,1,NW_022145609,NW_003577074.1,1,1,19931439,19931439,+,19931439,19931439,473717,473717,+,1,First Pass,Primary Assembly
Line:1842,1,1,NW_022145609,NW_003577074.1,1,1,19959488,19959488,+,19959488,19959488,501828,501828,+,1,First Pass,Primary Assembly
Line:1843,1,1,NW_022145609,NW_003577074.1,1,1,19975893,19975893,+,19975893,19975893,518127,518127,+,1,First Pass,Primary Assembly
Line:1844,1,1,NW_022145609,NW_003577074.1,1,1,20069287,20069287,+,20069287,20069287,596458,596458,+,1,First Pass,Primary Assembly
Line:1845,1,1,NW_022145609,NW_003577074.1,1,1,20145502,20145502,+,20145502,20145502,686769,686769,+,1,First Pass,Primary Assembly
Line:1846,1,1,NW_022145609,NW_003578315.1,1,1,20204752,20204752,+,20204752,20204752,157087,157087,+,1,First Pass,Primary Assembly
Line:1847,1,1,NW_022145609,NW_003577326.1,1,1,20955254,20955254,+,20955254,20955254,382003,382003,+,1,First Pass,Primary Assembly
Line:1848,1,1,NW_022145609,NW_003577326.1,1,1,20961814,20961814,+,20961814,20961814,388582,388582,+,1,First Pass,Primary Assembly
Line:1849,1,1,NW_022145609,NW_003577326.1,1,1,20969555,20969555,+,20969555,20969555,396394,396394,+,1,First Pass,Primary Assembly
Line:1850,1,1,NW_022145609,NW_003577326.1,1,1,20970859,20970859,+,20970859,20970859,397697,397697,+,1,First Pass,Primary Assembly
Line:1851,1,1,NW_022145609,NW_003577326.1,1,1,21027899,21027899,+,21027899,21027899,460522,460522,+,1,First Pass,Primary Assembly
Line:1852,1,1,NW_022145609,NW_003577326.1,1,1,21045417,21045417,+,21045417,21045417,477053,477053,+,1,First Pass,Primary Assembly
Line:1853,1,1,NW_022145609,NW_003577326.1,1,1,21047133,21047133,+,21047133,21047133,478769,478769,+,1,First Pass,Primary Assembly
Line:1854,1,1,NW_022145609,NW_003577326.1,1,1,21063776,21063776,+,21063776,21063776,497619,497619,+,1,First Pass,Primary Assembly
Line:1855,1,1,NW_022145609,NW_003577326.1,1,1,21065300,21065300,+,21065300,21065300,503414,503414,+,1,Second Pass,Primary Assembly
Line:1855,1,2,NW_022145609,NW_003577326.1,1,1,21065300,21065300,+,21065300,21065300,501780,501780,-,1,First Pass,Primary Assembly
Line:1856,1,1,NW_022145609,NW_003577326.1,1,1,21108839,21108839,+,21108839,21108839,548332,548332,+,1,First Pass,Primary Assembly
Line:1857,1,1,NW_022145609,NW_003577326.1,1,1,21155073,21155073,+,21155073,21155073,596431,596431,+,1,First Pass,Primary Assembly
Line:1858,1,1,NW_022145609,NW_003577326.1,1,1,21186424,21186424,+,21186424,21186424,628199,628199,+,1,First Pass,Primary Assembly
Line:1859,1,1,NW_022145609,NW_003578507.1,1,1,21960348,21960348,+,21960348,21960348,257965,257965,-,1,First Pass,Primary Assembly
Line:1860,1,1,NW_022145609,NW_003576977.1,1,1,22366465,22366465,+,22366465,22366465,1084041,1084041,-,1,First Pass,Primary Assembly
Line:1861,1,1,NW_022145609,NW_003576977.1,1,1,22439633,22439633,+,22439633,22439633,1010060,1010060,-,1,First Pass,Primary Assembly
Line:1862,1,1,NW_022145609,NW_003576977.1,1,1,22451052,22451052,+,22451052,22451052,998454,998454,-,1,First Pass,Primary Assembly
Line:1863,1,1,NW_022145609,NW_003576977.1,1,1,22468339,22468339,+,22468339,22468339,983263,983263,-,1,First Pass,Primary Assembly
Line:1864,1,1,NW_022145609,NW_003576977.1,1,1,22472099,22472099,+,22472099,22472099,981102,981102,-,1,First Pass,Primary Assembly
Line:1865,1,1,NW_022145609,NW_003582980.1,1,1,22583574,22583574,+,22583574,22583574,9725,9725,-,1,Second Pass,Primary Assembly
Line:1865,1,2,NW_022145609,NW_003576977.1,1,1,22583574,22583574,+,22583574,22583574,868371,868371,-,1,First Pass,Primary Assembly
Line:1866,1,1,NW_022145609,NW_003576977.1,1,1,22788869,22788869,+,22788869,22788869,668526,668526,-,1,First Pass,Primary Assembly
Line:1867,1,1,NW_022145609,NW_003577358.1,1,1,27333614,27333614,+,27333614,27333614,28100,28100,+,1,First Pass,Primary Assembly
Line:1868,1,1,NW_022145609,NW_003577358.1,1,1,27528634,27528634,+,27528634,27528634,232271,232271,+,1,First Pass,Primary Assembly
Line:1869,1,1,NW_022145609,NW_003577358.1,1,1,27635000,27635000,+,27635000,27635000,346063,346063,+,1,First Pass,Primary Assembly
Line:1870,1,1,NW_022145609,NW_003577358.1,1,1,27635609,27635609,+,27635609,27635609,346674,346674,+,1,First Pass,Primary Assembly
Line:1871,1,1,NW_022145609,NW_003576975.1,1,1,29980182,29980182,+,29980182,29980182,723679,723679,+,1,First Pass,Primary Assembly
Line:1872,1,1,NW_022145609,NW_003576975.1,1,1,30439120,30439120,+,30439120,30439120,1215490,1215490,+,1,First Pass,Primary Assembly
Line:1873,1,1,NW_022145609,NW_003578027.1,1,1,33013459,33013459,+,33013459,33013459,127900,127900,-,1,First Pass,Primary Assembly
Line:1874,1,1,NW_022145609,NW_003576974.1,1,1,33174969,33174969,+,33174969,33174969,576298,576298,-,1,First Pass,Primary Assembly
Line:1875,1,1,NW_022145609,NW_003576974.1,1,1,33192018,33192018,+,33192018,33192018,566098,566098,-,1,First Pass,Primary Assembly
Line:1876,1,1,NW_022145609,NW_003576974.1,1,1,33295628,33295628,+,33295628,33295628,455687,455687,-,1,First Pass,Primary Assembly
Line:1877,1,1,NW_022145609,NW_003577311.1,1,1,33548189,33548189,+,33548189,33548189,167424,167424,+,1,First Pass,Primary Assembly
Line:1878,1,1,NW_022145609,NW_003577311.1,1,1,33550636,33550636,+,33550636,33550636,169872,169872,+,1,First Pass,Primary Assembly
Line:1879,1,1,NW_022145609,NW_003577311.1,1,1,33551400,33551400,+,33551400,33551400,170636,170636,+,1,First Pass,Primary Assembly
Line:1880,1,1,NW_022145609,NW_003577311.1,1,1,33553242,33553242,+,33553242,33553242,172176,172176,+,1,First Pass,Primary Assembly
Line:1881,1,1,NW_022145609,NW_003577311.1,1,1,33553790,33553790,+,33553790,33553790,172724,172724,+,1,First Pass,Primary Assembly
Line:1882,1,1,NW_022145609,NW_003580486.1,1,1,33816688,33816688,+,33816688,33816688,10260,10260,-,1,First Pass,Primary Assembly
Line:1883,1,1,NW_022145609,NW_003580486.1,1,1,33817176,33817176,+,33817176,33817176,9772,9772,-,1,First Pass,Primary Assembly
Line:1884,1,1,NW_022145609,NW_003576987.1,1,1,33861454,33861454,+,33861454,33861454,911194,911194,-,1,First Pass,Primary Assembly
Line:1885,1,NULL,NW_022145609,NULL,1,NULL,33873830,33873830,+,NOMAP,ALIGNGAP,,,,,,
Line:1886,1,1,NW_022145609,NW_003577104.1,1,1,34710868,34710868,+,34710868,34710868,107796,107796,-,1,First Pass,Primary Assembly
Line:1887,1,1,NW_022145609,NW_003577014.1,1,1,35026236,35026236,+,35026236,35026236,867622,867622,-,1,First Pass,Primary Assembly
Line:1888,1,1,NW_022145609,NW_003581862.1,1,1,35035365,35035365,+,35035365,35035365,10649,10649,+,1,First Pass,Primary Assembly
Line:1889,1,1,NW_022145609,NW_003577014.1,1,1,35150221,35150221,+,35150221,35150221,687028,687028,-,1,First Pass,Primary Assembly
Line:1890,1,1,NW_022145609,NW_003577014.1,1,1,35170763,35170763,+,35170763,35170763,663659,663659,-,1,First Pass,Primary Assembly
Line:1891,1,1,NW_022145609,NW_003577014.1,1,1,35181367,35181367,+,35181367,35181367,653512,653512,-,1,First Pass,Primary Assembly
Line:1892,1,1,NW_022145609,NW_003577014.1,1,1,35363298,35363298,+,35363298,35363298,476535,476535,-,1,First Pass,Primary Assembly
Line:1893,1,1,NW_022145609,NW_003577014.1,1,1,35416103,35416103,+,35416103,35416103,425615,425615,-,1,First Pass,Primary Assembly
Line:1894,1,1,NW_022145609,NW_003577014.1,1,1,35451975,35451975,+,35451975,35451975,391062,391062,-,1,First Pass,Primary Assembly
Line:1895,1,1,NW_022145609,NW_003577014.1,1,1,35454274,35454274,+,35454274,35454274,388861,388861,-,1,First Pass,Primary Assembly
Line:1896,1,1,NW_022145609,NW_003577014.1,1,1,35459381,35459381,+,35459381,35459381,384201,384201,-,1,First Pass,Primary Assembly
Line:1897,1,1,NW_022145609,NW_003577014.1,1,1,35461918,35461918,+,35461918,35461918,381659,381659,-,1,First Pass,Primary Assembly
Line:1898,1,1,NW_022145609,NW_003577014.1,1,1,35499350,35499350,+,35499350,35499350,340632,340632,-,1,First Pass,Primary Assembly
Line:1899,1,1,NW_022145609,NW_003577014.1,1,1,35515480,35515480,+,35515480,35515480,322859,322859,-,1,First Pass,Primary Assembly
Line:1900,1,1,NW_022145609,NW_003577014.1,1,1,35527859,35527859,+,35527859,35527859,307940,307940,-,1,First Pass,Primary Assembly
Line:1901,1,1,NW_022145609,NW_003577014.1,1,1,35537430,35537430,+,35537430,35537430,298788,298788,-,1,First Pass,Primary Assembly
Line:1902,1,1,NW_022145609,NW_003577014.1,1,1,35546263,35546263,+,35546263,35546263,289951,289951,-,1,First Pass,Primary Assembly
Line:1903,1,1,NW_022145609,NW_003577014.1,1,1,35553115,35553115,+,35553115,35553115,282555,282555,-,1,First Pass,Primary Assembly
Line:1904,1,1,NW_022145609,NW_003577014.1,1,1,35553315,35553315,+,35553315,35553315,282355,282355,-,1,First Pass,Primary Assembly
Line:1905,1,1,NW_022145609,NW_003577182.1,1,1,35979650,35979650,+,35979650,35979650,652293,652293,+,1,First Pass,Primary Assembly
Line:1906,1,1,NW_022145609,NW_003577259.1,1,1,36807420,36807420,+,36807420,36807420,61894,61894,+,1,First Pass,Primary Assembly
Line:1907,1,1,NW_022145609,NW_003577502.1,1,1,39207485,39207485,+,39207485,39207485,465327,465327,-,1,First Pass,Primary Assembly
Line:1908,1,1,NW_022145609,NW_003577502.1,1,1,39210386,39210386,+,39210386,39210386,462395,462395,-,1,First Pass,Primary Assembly
Line:1909,1,1,NW_022145609,NW_003591297.1,1,1,39289846,39289846,+,39289846,39289846,87,87,+,1,First Pass,Primary Assembly
Line:1910,1,1,NW_022145609,NW_003577502.1,1,1,39322149,39322149,+,39322149,39322149,334001,334001,-,1,First Pass,Primary Assembly
Line:1911,1,1,NW_022145609,NW_003577258.1,1,1,39705127,39705127,+,39705127,39705127,45608,45608,+,1,First Pass,Primary Assembly
Line:1912,1,1,NW_022145609,NW_003577258.1,1,1,39705155,39705155,+,39705155,39705155,45636,45636,+,1,First Pass,Primary Assembly
Line:1913,1,1,NW_022145609,NW_003577258.1,1,1,39705453,39705453,+,39705453,39705453,45934,45934,+,1,First Pass,Primary Assembly
Line:1914,1,1,NW_022145609,NW_003577406.1,1,1,39763867,39763867,+,39763867,39763867,465647,465647,+,1,First Pass,Primary Assembly
Line:1914,1,2,NW_022145609,NW_003577036.1,1,1,39763867,39763867,+,39763867,39763867,283090,283090,-,1,Second Pass,Primary Assembly
Line:1915,1,1,NW_022145609,NW_003577406.1,1,1,39766423,39766423,+,39766423,39766423,468219,468219,+,1,First Pass,Primary Assembly
Line:1916,1,1,NW_022145610,NW_003578790.1,1,1,174082,174082,+,174082,174082,53996,53996,+,1,First Pass,Primary Assembly
Line:1917,1,1,NW_022145610,NW_003578448.1,1,1,373065,373065,+,373065,373065,81532,81532,+,1,First Pass,Primary Assembly
Line:1918,1,1,NW_022145610,NW_003577411.1,1,1,465750,465750,+,465750,465750,20748,20748,+,1,First Pass,Primary Assembly
Line:1919,1,1,NW_022145610,NW_003577411.1,1,1,903009,903009,+,903009,903009,305275,305275,+,1,First Pass,Primary Assembly
Line:1920,1,1,NW_022145610,NW_003577927.1,1,1,1655512,1655512,+,1655512,1655512,682995,682995,-,1,First Pass,Primary Assembly
Line:1921,1,1,NW_022145610,NW_003577927.1,1,1,1670711,1670711,+,1670711,1670711,668111,668111,-,1,First Pass,Primary Assembly
Line:1922,1,1,NW_022145610,NW_003577927.1,1,1,1700006,1700006,+,1700006,1700006,639006,639006,-,1,First Pass,Primary Assembly
Line:1923,1,1,NW_022145610,NW_003577927.1,1,1,1701814,1701814,+,1701814,1701814,637185,637185,-,1,First Pass,Primary Assembly
Line:1924,1,1,NW_022145610,NW_003577927.1,1,1,1774093,1774093,+,1774093,1774093,568286,568286,-,1,First Pass,Primary Assembly
Line:1925,1,1,NW_022145610,NW_003577927.1,1,1,2666460,2666460,+,2666460,2666460,109751,109751,-,1,First Pass,Primary Assembly
Line:1926,1,1,NW_022145610,NW_003577165.1,1,1,4033153,4033153,+,4033153,4033153,69311,69311,-,1,First Pass,Primary Assembly
Line:1927,1,1,NW_022145610,NW_003577165.1,1,1,4035663,4035663,+,4035663,4035663,66796,66796,-,1,First Pass,Primary Assembly
Line:1928,1,1,NW_022145610,NW_003577165.1,1,1,4036587,4036587,+,4036587,4036587,65868,65868,-,1,First Pass,Primary Assembly
Line:1929,1,1,NW_022145610,NW_003577165.1,1,1,4037387,4037387,+,4037387,4037387,65068,65068,-,1,First Pass,Primary Assembly
Line:1930,1,1,NW_022145610,NW_003577165.1,1,1,4037703,4037703,+,4037703,4037703,64752,64752,-,1,First Pass,Primary Assembly
Line:1931,1,1,NW_022145610,NW_003577165.1,1,1,4037848,4037848,+,4037848,4037848,64607,64607,-,1,First Pass,Primary Assembly
Line:1932,1,1,NW_022145610,NW_003577165.1,1,1,4038782,4038782,+,4038782,4038782,63615,63615,-,1,First Pass,Primary Assembly
Line:1933,1,1,NW_022145610,NW_003577165.1,1,1,4038960,4038960,+,4038960,4038960,63437,63437,-,1,First Pass,Primary Assembly
Line:1934,1,1,NW_022145610,NW_003577829.1,1,1,5335707,5335707,+,5335707,5335707,71008,71008,-,1,First Pass,Primary Assembly
Line:1935,1,1,NW_022145610,NW_003577829.1,1,1,5365063,5365063,+,5365063,5365063,98481,98481,-,1,First Pass,Primary Assembly
Line:1936,1,1,NW_022145610,NW_003577020.1,1,1,5656673,5656673,+,5656673,5656673,509984,509984,-,1,Second Pass,Primary Assembly
Line:1937,1,1,NW_022145610,NW_003579430.1,1,1,6206706,6206706,+,6206706,6206706,52421,52421,+,1,First Pass,Primary Assembly
Line:1938,1,1,NW_022145610,NW_003577094.1,1,1,6675258,6675258,+,6675258,6675258,204908,204908,+,1,First Pass,Primary Assembly
Line:1939,1,NULL,NW_022145610,NULL,1,NULL,6679713,6679713,+,NOMAP,ALIGNGAP,,,,,,
Line:1940,1,1,NW_022145610,NW_003577094.1,1,1,6683275,6683275,+,6683275,6683275,213397,213397,+,1,First Pass,Primary Assembly
Line:1941,1,NULL,NW_022145610,NULL,1,NULL,6689182,6689182,+,NOMAP,ALIGNGAP,,,,,,
Line:1942,1,1,NW_022145610,NW_003577094.1,1,1,6690473,6690473,+,6690473,6690473,221140,221140,+,1,First Pass,Primary Assembly
Line:1943,1,1,NW_022145610,NW_003577094.1,1,1,6715486,6715486,+,6715486,6715486,225315,225315,+,1,First Pass,Primary Assembly
Line:1944,1,1,NW_022145610,NW_003577318.1,1,1,7089008,7089008,+,7089008,7089008,275465,275465,+,1,First Pass,Primary Assembly
Line:1945,1,1,NW_022145610,NW_003577318.1,1,1,7089433,7089433,+,7089433,7089433,275890,275890,+,1,First Pass,Primary Assembly
Line:1946,1,1,NW_022145610,NW_003577318.1,1,1,7091674,7091674,+,7091674,7091674,278132,278132,+,1,First Pass,Primary Assembly
Line:1947,1,1,NW_022145610,NW_003577318.1,1,1,7091826,7091826,+,7091826,7091826,278284,278284,+,1,First Pass,Primary Assembly
Line:1948,1,1,NW_022145610,NW_003577318.1,1,1,7091859,7091859,+,7091859,7091859,278317,278317,+,1,First Pass,Primary Assembly
Line:1949,1,1,NW_022145610,NW_003577318.1,1,1,7092068,7092068,+,7092068,7092068,278526,278526,+,1,First Pass,Primary Assembly
Line:1950,1,1,NW_022145610,NW_003577318.1,1,1,7092195,7092195,+,7092195,7092195,278653,278653,+,1,First Pass,Primary Assembly
Line:1951,1,1,NW_022145610,NW_003577318.1,1,1,7092285,7092285,+,7092285,7092285,278743,278743,+,1,First Pass,Primary Assembly
Line:1952,1,1,NW_022145610,NW_003577318.1,1,1,7093634,7093634,+,7093634,7093634,280094,280094,+,1,First Pass,Primary Assembly
Line:1953,1,1,NW_022145610,NW_003577318.1,1,1,7093694,7093694,+,7093694,7093694,280154,280154,+,1,First Pass,Primary Assembly
Line:1954,1,NULL,NW_022145610,NULL,1,NULL,7098893,7098893,+,NOMAP,ALIGNGAP,,,,,,
Line:1955,1,1,NW_022145610,NW_003578449.1,1,1,7101137,7101137,+,7101137,7101137,125213,125213,-,1,First Pass,Primary Assembly
Line:1955,1,2,NW_022145610,NW_003577318.1,1,1,7101137,7101137,+,7101137,7101137,260009,260009,+,1,Second Pass,Primary Assembly
Line:1956,1,NULL,NW_022145610,NULL,1,NULL,7185189,7185189,+,NOMAP,ALIGNGAP,,,,,,
Line:1957,1,1,NW_022145610,NW_003578449.1,1,1,7218077,7218077,+,7218077,7218077,89185,89185,-,1,First Pass,Primary Assembly
Line:1958,1,1,NW_022145610,NW_003578449.1,1,1,7218761,7218761,+,7218761,7218761,88501,88501,-,1,First Pass,Primary Assembly
Line:1959,1,1,NW_022145610,NW_003578449.1,1,1,7221014,7221014,+,7221014,7221014,86247,86247,-,1,First Pass,Primary Assembly
Line:1960,1,1,NW_022145610,NW_003578449.1,1,1,7250687,7250687,+,7250687,7250687,56616,56616,-,1,First Pass,Primary Assembly
Line:1961,1,1,NW_022145610,NW_003578484.1,1,1,7541292,7541292,+,7541292,7541292,284464,284464,-,1,First Pass,Primary Assembly
Line:1962,1,1,NW_022145610,NW_003578217.1,1,1,8554188,8554188,+,8554188,8554188,381594,381594,-,1,First Pass,Primary Assembly
Line:1963,1,1,NW_022145610,NW_003578217.1,1,1,8655892,8655892,+,8655892,8655892,275200,275200,-,1,First Pass,Primary Assembly
Line:1964,1,1,NW_022145610,NW_003578217.1,1,1,8658461,8658461,+,8658461,8658461,272636,272636,-,1,First Pass,Primary Assembly
Line:1965,1,1,NW_022145610,NW_003577497.1,1,1,9634953,9634953,+,9634953,9634953,301099,301099,-,1,First Pass,Primary Assembly
Line:1966,1,1,NW_022145610,NW_003577497.1,1,1,9635289,9635289,+,9635289,9635289,300763,300763,-,1,First Pass,Primary Assembly
Line:1967,1,1,NW_022145610,NW_003577497.1,1,1,9650968,9650968,+,9650968,9650968,288131,288131,-,1,First Pass,Primary Assembly
Line:1968,1,1,NW_022145610,NW_003577497.1,1,1,12619689,12619689,+,12619689,12619689,46580,46580,+,1,Second Pass,Primary Assembly
Line:1969,1,1,NW_022145610,NW_003577508.1,1,1,13588819,13588819,+,13588819,13588819,445573,445573,-,1,First Pass,Primary Assembly
